EN300-7549830_i001_EN300-128560_i001_13_12_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m755_12.mol2	0.882353	0.666667
EN300-7549830_i001_EN300-177026_i002_13_20_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m945_20.mol2	0.823529	0.666667
EN300-7549830_i001_EN300-83792_i001_7_7_27	gold_soln_aminophenols_m145_7.mol2	gold_soln_benzaldehydes_m665_7.mol2	0.823529	0.666667
