EN300-256216_i001_EN300-1231025_i001_2_8_1	gold_soln_amine_3_m1236_2.mol2	gold_soln_acide_1_m268_8.mol2
EN300-256216_i001_EN300-206926_i001_2_10_1	gold_soln_amine_3_m1236_2.mol2	gold_soln_acide_3_m420_10.mol2
EN300-256216_i001_EN300-206926_i001_2_9_1	gold_soln_amine_3_m1236_2.mol2	gold_soln_acide_3_m420_9.mol2
EN300-312564_i001_EN300-1087079_i001_10_4_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_1_m10295_4.mol2
EN300-312564_i001_EN300-4287209_i001_10_2_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_1_m195_2.mol2
EN300-312564_i001_EN300-4287209_i001_10_3_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_1_m195_3.mol2
EN300-312564_i001_EN300-19857_i001_10_20_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_1_m2793_20.mol2
EN300-312564_i001_EN300-19857_i001_10_5_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_1_m2793_5.mol2
EN300-312564_i001_EN300-222254_i002_10_2_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m3756_2.mol2
EN300-312564_i001_EN300-306118_i001_10_10_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m6465_10.mol2
EN300-312564_i001_EN300-306118_i001_10_13_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m6465_13.mol2
EN300-312564_i001_EN300-306118_i001_10_14_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m6465_14.mol2
EN300-312564_i001_EN300-306118_i001_10_6_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m6465_6.mol2
EN300-312564_i001_EN300-307464_i001_10_18_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m6586_18.mol2
EN300-312564_i001_EN300-307464_i001_10_20_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m6586_20.mol2
EN300-312564_i001_EN300-307464_i001_10_4_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m6586_4.mol2
EN300-312564_i001_EN300-223795_i001_10_13_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m6724_13.mol2
EN300-312564_i001_EN300-344045_i001_10_2_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_2_m6937_2.mol2
EN300-312564_i001_EN300-206926_i001_10_9_1	gold_soln_amine_3_m696_10.mol2	gold_soln_acide_3_m420_9.mol2
EN300-312564_i001_EN300-18555_i001_14_6_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_1_m2798_6.mol2
EN300-312564_i001_EN300-1165841_i001_14_15_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_1_m324_15.mol2
EN300-312564_i001_EN300-1165841_i001_14_8_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_1_m324_8.mol2
EN300-312564_i001_EN300-222254_i002_14_5_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_2_m3756_5.mol2
EN300-312564_i001_EN300-344045_i001_14_1_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_2_m6937_1.mol2
EN300-312564_i001_EN300-344045_i001_14_12_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_2_m6937_12.mol2
EN300-312564_i001_EN300-43851_i001_14_12_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_3_m206_12.mol2
EN300-312564_i001_EN300-43851_i001_14_19_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_3_m206_19.mol2
EN300-312564_i001_EN300-43851_i001_14_5_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_3_m206_5.mol2
EN300-312564_i001_EN300-35009_i001_14_10_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_3_m8936_10.mol2
EN300-312564_i001_EN300-35009_i001_14_12_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_3_m8936_12.mol2
EN300-312564_i001_EN300-35009_i001_14_17_1	gold_soln_amine_3_m696_14.mol2	gold_soln_acide_3_m8936_17.mol2
EN300-312564_i001_EN300-1198129_i001_17_19_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_1_m127_19.mol2
EN300-312564_i001_EN300-19857_i001_17_20_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_1_m2793_20.mol2
EN300-312564_i001_EN300-306118_i001_17_10_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_2_m6465_10.mol2
EN300-312564_i001_EN300-306118_i001_17_13_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_2_m6465_13.mol2
EN300-312564_i001_EN300-306118_i001_17_17_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_2_m6465_17.mol2
EN300-312564_i001_EN300-306118_i001_17_2_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_2_m6465_2.mol2
EN300-312564_i001_EN300-306118_i001_17_4_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_2_m6465_4.mol2
EN300-312564_i001_EN300-306118_i001_17_6_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_2_m6465_6.mol2
EN300-312564_i001_EN300-306118_i001_17_7_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_2_m6465_7.mol2
EN300-312564_i001_EN300-223795_i001_17_13_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_2_m6724_13.mol2
EN300-312564_i001_EN300-344045_i001_17_2_1	gold_soln_amine_3_m696_17.mol2	gold_soln_acide_2_m6937_2.mol2
EN300-312564_i001_EN300-4287209_i001_18_3_1	gold_soln_amine_3_m696_18.mol2	gold_soln_acide_1_m195_3.mol2
EN300-312564_i001_EN300-19857_i001_18_20_1	gold_soln_amine_3_m696_18.mol2	gold_soln_acide_1_m2793_20.mol2
EN300-312564_i001_EN300-222254_i002_18_7_1	gold_soln_amine_3_m696_18.mol2	gold_soln_acide_2_m3756_7.mol2
EN300-312564_i001_EN300-306118_i001_18_4_1	gold_soln_amine_3_m696_18.mol2	gold_soln_acide_2_m6465_4.mol2
EN300-312564_i001_EN300-306118_i001_18_7_1	gold_soln_amine_3_m696_18.mol2	gold_soln_acide_2_m6465_7.mol2
EN300-312564_i001_EN300-223795_i001_18_13_1	gold_soln_amine_3_m696_18.mol2	gold_soln_acide_2_m6724_13.mol2
EN300-312564_i001_EN300-344045_i001_18_2_1	gold_soln_amine_3_m696_18.mol2	gold_soln_acide_2_m6937_2.mol2
EN300-312564_i001_EN300-4287209_i001_19_6_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_1_m195_6.mol2
EN300-312564_i001_EN300-1231025_i001_19_1_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_1_m268_1.mol2
EN300-312564_i001_EN300-19857_i001_19_14_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_1_m2793_14.mol2
EN300-312564_i001_EN300-19857_i001_19_15_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_1_m2793_15.mol2
EN300-312564_i001_EN300-1165841_i001_19_9_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_1_m324_9.mol2
EN300-312564_i001_EN300-194291_i002_19_10_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_2_m6787_10.mol2
EN300-312564_i001_EN300-194291_i002_19_13_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_2_m6787_13.mol2
EN300-312564_i001_EN300-43851_i001_19_5_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_3_m206_5.mol2
EN300-312564_i001_EN300-206926_i001_19_13_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_3_m420_13.mol2
EN300-312564_i001_EN300-206926_i001_19_19_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_3_m420_19.mol2
EN300-312564_i001_EN300-35009_i001_19_10_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_3_m8936_10.mol2
EN300-312564_i001_EN300-35009_i001_19_12_1	gold_soln_amine_3_m696_19.mol2	gold_soln_acide_3_m8936_12.mol2
EN300-312564_i001_EN300-107901_i001_3_10_1	gold_soln_amine_3_m696_3.mol2	gold_soln_acide_2_m6590_10.mol2
